id,province,city_regency,district,sub_district,postal_code
4120,Jawa Barat,Sukabumi - Kabupaten,Nyalindung,Mekarsari,43196
4121,Jawa Barat,Sukabumi - Kabupaten,Nyalindung,Bojongkalong,43196
4122,Jawa Barat,Sukabumi - Kabupaten,Nyalindung,Bojongsari,43196
4123,Jawa Barat,Sukabumi - Kabupaten,Nyalindung,Sukamaju,43196
4124,Jawa Barat,Sukabumi - Kabupaten,Nyalindung,Wangunreja,43196
4125,Jawa Barat,Sukabumi - Kabupaten,Nyalindung,Neglasari,43196
4126,Jawa Barat,Sukabumi - Kabupaten,Nyalindung,Cijangkar,43196
4127,Jawa Barat,Sukabumi - Kabupaten,Gegerbitung,Ciengang,43197
4128,Jawa Barat,Sukabumi - Kabupaten,Gegerbitung,Sukamanah,43197
4129,Jawa Barat,Sukabumi - Kabupaten,Gegerbitung,Gegerbitung,43197
4130,Jawa Barat,Sukabumi - Kabupaten,Gegerbitung,Cijurey,43197
4131,Jawa Barat,Sukabumi - Kabupaten,Gegerbitung,Karangjaya,43197
4132,Jawa Barat,Sukabumi - Kabupaten,Gegerbitung,Buniwangi,43197
4133,Jawa Barat,Sukabumi - Kabupaten,Gegerbitung,Caringin,43154
4134,Jawa Barat,Sukabumi - Kabupaten,Sukaraja,Selawangi,43192
4135,Jawa Barat,Sukabumi - Kabupaten,Sukaraja,Pasirhalang,43192
